Bradyrhizobium sp. BTAi1,Cupriavidus metallidurans,Methylobacterium sp. C1,Methylobacterium radiotolerans,Bradyrhizobium sp. SK17,Bradyrhizobium sp. S23321,Bradyrhizobium diazoefficiens,Carnobacterium inhibens,Ralstonia pickettii,Bradyrhizobium japonicum,Bradyrhizobium sp. CCGE-LA001,Methylobacterium populi,Methylobacterium oryzae,Bradyrhizobium sp.,Methylobacterium phyllosphaerae,Leuconostoc carnosum,Paucibacter sp. KCTC 42545,Methylobacterium extorquens,Mitsuaria sp. 7,Roseateles depolymerans,Rhodococcus fascians,Cutibacterium acnes,Streptococcus oralis,Erwinia billingiae,Jeotgalibacillus malaysiensis,Pseudomonas rhizosphaerae,Bradyrhizobium sp. ORS 278,Carnobacterium sp. 17-4,Pantoea agglomerans,Erwinia gerundensis,Rhodococcus sp. PBTS 2,Chroococcidiopsis thermalis,Methanobrevibacter millerae,Cupriavidus basilensis,Streptococcus mitis,Bradyrhizobium sp. ORS 285,Exiguobacterium sibiricum,Bradyrhizobium oligotrophicum,Streptococcus gordonii,Bacillus subtilis,Streptococcus parasanguinis,Rathayibacter tritici,Turicibacter sp. H121,Pantoea sp. PSNIH2,Methylobacterium sp. AMS5,Carnobacterium maltaromaticum,Listeria monocytogenes,Brevundimonas vesicularis,Pantoea sp. PSNIH1,Devosia sp. H5989
0.004082988,0.018601353,0.007851826,0.008961583,0.001951901,0.000451154,0.002009223,0.000553059,0.000936987,0.00104425,0.001703156,0.003706968,0.00136535,0.011588846,0.003053388,0.002211547,0.003167384,0.000257304,0.001768387,0.000214493,0.003526969,0.002088018,0.000683846,0.00071199,0.002170996,0.005987389,3.88E-05,0.002095357,0.006167168,0.004441296,0.005828385,0.001909786,0.000153092,0.013256978,0.001473349,0.007733663,0.00130177,0.000281898,0.006559182,0.002899308,0.003276576,0.005547626,0.001960847,0.00281137,0.000221557,0.000301703,0.001584898,0.002348601,0.001259339,0.001056495
0.003746454,0.004218111,0.003390355,0.003803422,0.004250701,0.004620378,0.002312667,0.007365497,0.010558759,0.015138636,0.002131418,0.001853463,0.002017304,0.00024895,0.010011486,0.003110218,0.003971916,0.008395736,0.001005151,0.002525244,0.002205814,0.003552589,0.005531417,0.004641414,0.002835065,0.002082813,0.000891247,0.007060231,0.000664133,0.001194067,0.002299399,0.010577658,0.001065995,0.000559483,0.000586998,0.001231084,0.003828433,0.006568332,0.003048409,0.003167568,0.003026587,0.007036163,0.001405169,0.003123667,0.006063786,0.003034899,0.001714667,0.001374277,0.004279346,0.000450284
0.006775202,0.018265212,0.015173673,0.010061102,0.00995119,0.004598952,0.003232819,0.009803798,0.001584608,0.001162947,0.003468524,0.002569304,0.001635607,0.002545275,0.001736205,0.002576965,0.001196054,0.001666487,0.001647938,0.000305984,0.003981044,0.004612291,0.001828898,0.005176166,0.00053098,0.000995898,0.008220435,0.003513952,0.002891677,0.000918511,0.002426656,0.002210445,0.004058234,0.005945425,0.001875348,0.000767363,0.000774209,0.000423254,0.000671615,0.001342923,0.002701831,0.000541723,0.002734977,0.001361597,0.00100895,0.004917136,0.002485469,0.002904229,0.001395415,0.000750772
0.009283482,0.004342605,0.008714733,0.001976119,0.010663937,0.00267904,0.006459343,0.011699199,0.006448853,0.003165433,0.000447811,0.001942569,0.00659546,0.000643524,0.007605703,0.001899391,0.000375588,0.000300309,0.007682144,0.00745158,0.002506263,0.003143839,0.000593073,0.001119727,0.005545173,0.001166514,0.005373377,0.005631348,0.001631069,0.002171709,0.001220758,0.001117423,0.002948517,0.000232923,0.00123643,0.000510349,0.00439854,0.001424511,0.002732197,0.00340053,0.003170876,0.00277305,0.004590243,0.003768137,0.002200342,0.002479417,0.00108451,0.000881435,0.001750987,0.000720405
0.005409732,0.012557279,0.01052945,0.002253856,0.000635982,0.005194538,0.011253886,0.00565449,0.009075368,0.000321002,0.002850027,0.008893789,0.001811925,0.014791522,0.001582547,0.002042038,0.001290227,0.001200026,0.001456797,0.001352762,0.000563025,0.00124785,0.002275565,0.004426879,0.00201424,0.00083752,0.000590775,0.00523294,0.004162958,0.000972977,0.001928296,0.003684998,0.000462795,0.00426458,0.000564135,0.007286085,0.003237156,0.006051325,0.001282114,0.001144443,0.005019531,0.002118716,0.001279227,0.002108512,0.000888849,0.000362963,0.003242321,0.001959934,0.003481426,0.000962519
0.005548157,0.005507207,0.008903731,0.002909293,0.001303151,0.009871757,0.001712917,0.003198374,0.001105148,0.001042839,0.00385252,0.000978502,0.00086166,0.00160605,0.002478091,0.000680783,0.000685747,0.005492111,0.002564968,0.000987197,0.008750617,0.003649116,0.001751688,0.004058013,0.000800621,0.004128218,0.00580216,0.010285156,0.006099407,0.000525209,0.002243362,0.00164331,7.89E-05,0.001136907,0.001596397,0.006258763,0.002498181,0.007482472,0.003756377,0.001712818,0.003667107,0.004221594,0.000667224,0.000698542,0.006020446,0.001682712,0.000988753,0.000503455,0.000826924,0.000694932
0.003638453,0.005443579,0.003789441,0.003764215,0.004871388,0.002638588,0.010007206,0.006692073,0.004281735,0.003151419,0.000845012,0.001317102,0.016993298,0.008377322,0.000867013,0.003970245,0.002973213,0.007674348,0.000938111,0.00312805,0.000384987,0.001137766,0.009890552,0.004079334,0.003902982,0.001137657,0.002575947,0.001404928,0.004454814,0.000948754,0.002878493,0.00268644,0.001814822,0.001560095,0.006387491,0.000215421,0.001672104,0.008129142,0.005141051,0.002255263,0.000839593,0.000682304,0.005846498,0.002911406,0.000501446,0.001721349,0.000581635,0.003418244,0.003295161,0.00118528
0.023410932,0.0187664,0.01188544,0.001080403,0.010273901,0.00098069,0.001331731,0.005436113,0.001520559,0.010067214,0.002716757,0.000628321,0.001820596,0.008052838,0.001589561,0.001767273,0.007355118,0.001050105,0.000462217,0.001872206,0.001521181,0.003359844,0.003881739,0.002359622,0.003898697,0.001649958,0.000303235,0.005307997,0.003037107,0.000707985,0.001302016,0.000768998,0.003336388,0.000194491,0.002604864,0.0008344,0.001484835,0.001249665,0.002363105,0.001938206,0.004758047,0.004190995,0.002426905,0.004393394,0.000527491,0.000297624,0.000978895,0.000996005,0.00282253,0.007113408
0.001571068,0.00407285,0.003786819,0.006028576,0.014196695,0.010111766,0.001549569,0.004374126,0.003448096,0.004207909,0.016195852,0.001064924,0.002469101,0.001895007,0.000823224,0.001898641,0.000908445,0.002199404,0.002286608,0.00134793,0.001666094,0.003790184,0.002375018,0.004616126,0.004187741,0.001168853,0.006686256,0.000821396,0.007340769,0.000230694,0.00368556,0.00096438,0.001890838,0.000382026,0.001406185,0.0063402,0.000852646,0.006761194,0.001160696,0.000860949,0.003005123,0.000810862,0.002230959,0.001570702,0.00106136,0.002816974,0.001667581,0.000957356,0.000756192,0.000274585
0.004603161,0.002294155,0.002397199,0.001627788,0.001889346,0.002964212,0.005348761,0.001818342,0.003895472,0.010109747,0.00149051,0.005349726,0.00260951,0.000748541,0.001523108,0.001530039,0.003575466,0.002182466,0.008782173,0.014706473,0.016878869,0.006429525,0.004653667,0.001387158,0.001783661,0.004709857,0.001098981,0.001318426,0.002345899,0.004379247,0.000914429,0.001131586,0.003252435,0.007860762,0.003650023,0.006587936,0.000806839,0.001850247,0.003058031,0.002408131,0.002659396,0.001955033,0.001400913,0.00079759,0.000596224,0.003674296,0.004183365,0.000912643,0.003010105,0.001195189
0.002404476,0.014084061,0.006314192,0.004751975,0.001056167,0.003951835,0.001289837,0.009148811,0.002018626,0.007594672,0.001266325,0.009507876,0.003455078,0.002492533,0.001223481,0.004522836,0.000628186,0.009220285,0.001035371,0.000804596,0.002465644,0.000757545,0.003492365,0.001719288,0.003165342,0.001789116,0.007657801,0.000583394,0.008556868,0.000892485,0.001450678,0.003664197,0.00128457,0.000864492,0.005035237,0.001078103,0.000459671,0.007962978,0.001380409,0.004362086,0.001028704,0.002901992,0.004509938,0.003879862,0.000423155,0.000493783,0.008595631,0.001957329,0.001745966,0.000355298
0.001157139,0.003088008,0.01281073,0.001854137,0.003367043,0.000915379,0.003157814,0.001412993,0.008761425,0.008900498,0.003468132,0.005418305,0.001404307,0.000939961,0.001294585,0.001704933,0.013868707,0.002098688,0.001818868,0.004545591,0.001630504,0.002956358,0.002520984,0.001195353,0.001263244,0.004462414,0.002377174,0.000302342,0.000926075,0.004308566,0.001784651,0.000536412,0.00506569,0.013873938,0.001675399,0.0006426,0.000376746,0.000454112,0.002649698,0.002666736,0.003005912,0.003782125,0.003784998,0.001335,0.000518421,0.000328526,0.001273828,0.001500312,0.000304204,0.001954349
0.003958431,0.003050978,0.004726581,0.000819534,0.001004954,0.019888047,0.008329722,0.011514216,0.001696916,0.006834659,0.000871857,0.009613069,0.001266688,0.002568155,0.003340783,0.006568647,0.00170242,0.007484686,0.000729415,0.000920501,0.004129568,0.00393532,0.001614239,0.000242299,0.001530926,0.005467668,0.003272227,0.004872124,0.001330641,0.00202843,0.000577928,0.001162927,0.002493641,0.000833938,0.00093622,0.000289589,0.002501158,0.001680265,0.001045793,0.002007073,0.003223459,0.000996594,0.001011691,0.002412687,0.000946487,0.000450828,0.00074996,0.002586242,0.000353339,0.01326176
0.005370569,0.004310126,0.003677921,0.009228248,0.003960717,0.010638423,0.013043006,0.005053767,0.00086431,0.00123596,0.001374473,0.000623801,0.000834597,0.005125911,0.000852928,0.013207759,0.00865803,0.000517129,0.005611606,0.000849424,0.001443684,0.001479522,0.005011259,0.004911067,0.003985862,0.000579563,0.000383373,0.004524712,0.004128055,0.002430961,0.003008333,0.002264539,0.00347335,0.0062813,0.000579879,0.000913041,0.001804285,0.000481286,0.002866752,0.002195605,0.001227075,0.001854904,0.002335267,0.001719531,0.005905469,0.008071901,0.001213374,0.000374331,0.004147456,0.000294254
0.004765994,0.005676201,0.014428023,0.001490411,0.00456539,0.003278034,0.000680702,0.002272768,0.001306964,0.002116539,0.001900793,0.008793505,0.009098604,0.00109578,0.00020196,0.001692857,0.000513136,0.002736034,0.003750487,0.000560429,0.004054063,0.004607949,0.000366722,0.001731096,0.002864344,0.001455442,0.001543115,0.002825393,0.000691642,0.000785103,0.004065684,0.000786173,0.000882292,0.001572969,0.003244152,0.00082688,0.001060957,0.001668367,0.001914955,0.004601276,0.000909445,0.00051703,0.003783519,0.001002463,0.000707078,0.000738724,0.001126617,0.001641413,0.000969982,0.000610537
0.003281882,0.000889748,0.011064308,0.00690012,0.000680041,0.001029717,0.014993429,0.00934081,0.011278916,0.001090731,0.007002476,0.001272043,0.001464597,0.001401754,0.001232455,0.00274146,0.00811123,0.001910366,0.000712791,0.000219935,0.003702057,0.001302429,0.002587025,0.000214374,3.68E-05,0.00525598,0.000420843,0.001134004,0.000257512,0.003808034,0.001502576,0.001362841,0.003247877,0.001247911,0.002482351,0.000305418,0.004611953,0.000131251,0.003369954,0.004372141,0.00392127,0.00351747,0.002199195,0.003122287,0.012321397,0.002592468,0.000929485,0.001667599,0.001938949,0.005776131
0.013850932,0.004124438,0.009518855,0.003061951,0.003449496,0.001880442,0.001723544,0.007832862,0.013413237,0.001728087,0.008631943,0.004644799,0.002591796,0.001162866,0.001072053,0.003100011,0.001936337,0.007001596,0.007539418,0.014581794,0.000703651,0.00183917,0.001523505,0.001631646,0.001041018,0.002071076,0.006051765,0.004567373,0.001670563,0.001115309,0.000572934,0.003019617,0.004986833,0.003154953,0.002328125,0.000385515,0.002412155,0.000665323,0.000993955,0.00170831,0.003619118,0.000951894,0.000514971,0.002039197,0.001060952,0.000304097,0.00258434,0.001329383,0.005260523,0.00201275
0.005435782,0.002389937,0.001935355,0.001469507,0.012834827,0.014376017,0.012572425,0.001268348,0.001544843,0.001361066,0.017175491,0.010933555,0.004157699,0.003892281,0.000940236,0.007773471,0.000899354,0.000471653,0.001124074,0.000163861,0.001041724,0.003131026,0.00238293,0.000296826,0.001169085,0.006610616,0.018084251,0.001421209,0.000998754,0.000488793,0.003091199,0.000861126,0.000935577,0.000569488,0.000908403,0.000252247,0.000691119,0.0055036,0.000779022,0.00122032,0.00246803,0.001496618,0.003294472,0.001371506,0.000137279,0.008455253,0.001711316,0.00320452,0.001080473,0.001317829
0.006533454,0.010460416,0.002678189,0.003088519,0.015395923,0.01225985,0.002881485,0.009575285,0.001416809,0.001226805,0.008938217,0.010539278,0.00101919,0.003657339,0.001088334,0.002097269,0.008921698,0.001281277,0.001350818,0.001114425,0.005421315,0.006170837,0.004100258,0.004803987,0.001953979,0.000761869,0.000395184,5.82E-05,0.004595473,0.004615955,0.001486319,0.002417202,0.001081705,0.000763669,0.002938203,0.000535038,0.000969464,0.000645735,0.003743435,0.001657501,0.002490006,0.000544745,0.003548723,0.002502017,0.00155317,0.000815593,0.0035359,0.001149354,0.001067755,0.001237641
0.002552139,0.003680805,0.027086356,0.000510664,0.007702051,0.008595054,0.006384762,0.008897204,0.001144501,0.003715435,0.000435044,0.001755326,0.001264639,0.000688302,0.001998599,0.002984224,0.005418199,0.000857567,0.000317116,0.00201055,0.005330495,0.002376627,0.001183549,0.005954288,0.003139395,0.004538848,0.00144598,0.001926266,0.001212068,0.002086708,0.001778129,0.006233933,0.002887789,0.000356973,0.000978872,0.000281488,0.000312957,0.006767253,0.002626946,0.003673175,0.000167544,0.001553682,0.001183497,0.003602999,0.000339799,0.002210052,0.00193823,0.001764793,0.001698484,0.00222755
0.007974764,0.001657142,0.003624849,0.00323237,0.001681606,0.01086553,0.00284512,0.003238711,0.000607971,0.01197268,0.000985373,0.004914122,0.002363579,0.00125234,0.000711993,0.000958297,0.00095827,0.000535031,0.001779737,0.000406154,0.003641214,0.003523771,0.002758409,0.000845402,0.004235907,0.006810101,0.005624472,0.000312542,0.001565372,0.000566119,0.004480185,0.001708554,0.000927575,0.000941505,0.000782004,0.006561471,0.001177277,0.001142723,0.000975718,0.004415158,0.002318648,0.00209687,0.003389453,0.000611353,0.00038159,0.004614547,0.005784595,0.001193864,0.001969658,0.000508557
0.004783728,0.010563024,0.008963161,0.000886225,0.001830387,0.001604052,0.026052872,0.008632366,0.002218292,0.002080513,0.016560708,0.002194027,0.001673057,0.002080155,0.000733399,0.005014319,0.003433216,0.001363529,0.002779297,0.019278358,0.003358598,0.001328579,0.008392171,0.004777746,0.003301362,0.002674033,0.005923436,0.005330437,0.001740229,0.003859369,0.000592668,0.002299341,0.001168464,0.000334375,0.002200109,0.000242285,0.000813037,0.001590565,0.001365298,0.001563328,0.000140996,0.003042987,0.003385233,0.003145174,6.89E-05,0.003062146,0.002142426,0.000822438,0.001465359,0.000968684
0.000985414,0.002639288,0.010696959,0.00450604,0.007818194,0.002433978,0.002401467,0.007037918,0.000547008,0.009612472,0.001161402,0.000592915,0.009378798,0.00094218,0.009098945,0.001911187,0.002368004,0.002811442,0.002373584,0.003880749,0.001683841,0.004059969,0.002214376,0.000993414,0.004711395,0.001520962,0.000927335,0.012980798,0.001443921,0.004634072,0.0048102,0.002269698,0.002755703,0.00222483,0.003135532,0.008099582,0.000632589,0.001078264,0.004369184,0.001103814,0.000732955,0.00133465,0.000735672,0.002107107,0.000548806,0.000549177,0.001241673,0.001181175,0.001962605,0.000967489
0.001381946,0.012730226,0.009073142,0.003834471,0.001534432,0.000955902,0.009594419,0.00110854,0.002902322,0.003794964,0.003508986,0.001681372,0.009927685,0.000683516,0.002090946,0.002192578,0.006776689,0.00269592,0.002261812,0.000713609,0.002282721,0.001462148,0.001772296,0.002515909,0.002447967,0.002135315,0.002025536,0.000359379,0.002678775,0.001025151,0.00485303,0.001947438,0.00559902,0.00674324,0.001369923,0.001137774,0.00191418,0.006648806,0.000517126,0.002716022,0.002185407,0.00185717,0.001662396,0.001626671,0.000651505,0.001006975,0.001932665,0.001923394,0.000349829,0.001398355
0.002186929,0.002220191,0.00911971,0.011114699,0.003444589,0.009176426,0.004482481,0.005218204,0.001225076,0.000476389,0.002425818,0.012385968,0.000887742,0.000339315,0.001102434,0.00208862,0.016360012,0.001619376,0.002161781,0.003270071,0.002284098,0.003686599,0.005555119,0.005318946,0.001432929,0.004446362,0.000988284,0.004914563,0.00082241,0.001160273,0.001439623,0.001484116,0.004194723,0.000560847,0.004748454,0.000639503,0.001031351,0.001754574,0.004249013,0.002561673,0.000104613,0.002893191,0.003986073,0.001330574,0.001931377,0.000315702,0.000699446,0.000955821,0.00331955,0.000552804
0.002576512,0.002835936,0.014268239,0.010527308,0.000735612,0.00346462,0.003912526,0.008411264,0.026328148,0.004874415,0.009998186,0.001710103,0.000606191,0.009338451,0.002865456,0.001277143,0.000133855,0.00677785,0.000426,0.000514478,0.002041644,0.003727592,0.002804046,0.000759521,0.005208928,0.002624514,0.000144318,0.002277306,0.000511385,0.002392669,0.002575376,0.001314905,0.005668911,0.000186915,0.005757642,0.000611417,0.000352353,0.000938184,0.000984608,0.002464265,0.00254571,0.0083254,0.000554038,0.001423173,0.00014735,0.000451274,0.007959274,0.002581765,0.001565652,0.000960114
0.009335317,0.003981035,0.01067622,0.002945778,0.001007314,0.001538239,0.002440172,0.004803509,0.010247916,0.003939446,0.001199822,0.009829722,0.001232202,0.000643427,0.008342085,0.001705269,0.000634185,0.003708284,0.003219205,0.001099343,0.011393547,0.004339814,0.007197683,0.00134964,0.006486061,0.000974523,0.003929359,0.001183639,0.00079076,0.002500709,0.00328863,0.005256781,0.000515393,0.00184593,0.004580281,0.000649037,0.001636644,0.000601804,0.000976557,0.001391002,0.000705271,0.001550357,0.002738115,0.000656587,0.006403357,0.000218968,0.001758087,0.002280107,0.002527353,4.30E-05
0.008963313,0.007730647,0.000425147,0.002080931,0.010298344,0.008251605,0.00237045,0.002134707,0.00371875,0.002177383,0.009933904,0.002375605,0.000639622,0.000461173,0.001582259,0.002121965,0.008677518,0.001816146,0.009573295,0.003400683,0.002884664,0.00399956,0.004018513,0.002929339,0.000835362,0.008548362,0.000786254,0.001568433,0.001025622,0.000183468,0.002649812,0.001202258,0.000947179,0.000882572,0.000988527,0.000144592,0.007317579,0.001648251,0.003291124,0.003358157,0.003784128,0.000865364,0.002431249,0.002417201,0.000688627,0.000798112,0.001736229,0.00129148,0.002663498,0.000370627
0.000733675,0.005010657,0.003405341,0.009691746,0.011835032,0.018029022,0.003935409,0.005954896,0.000676715,0.002285724,0.001923009,0.000406335,0.001552996,0.008550605,0.018776471,0.002086702,0.000518063,0.000494438,0.011018018,0.000639748,0.001781795,0.001359548,0.000778902,0.004343519,0.000287518,0.003859165,0.000266679,0.006271964,0.002228054,0.000790514,0.005986204,0.001731428,0.00296009,0.007214374,0.000238999,0.000136557,0.000111362,0.000349156,0.003998228,0.002592461,0.005599661,0.001360041,0.000851257,0.001257993,0.000934751,0.004413596,0.000772603,0.002676267,0.001309585,0.001286009
0.00936415,0.011194132,0.002417988,0.018341822,0.005538299,0.016967863,0.00125032,0.001093996,0.015394525,0.000846825,0.005622282,0.001765627,0.000577493,0.008382046,0.000162687,0.001246752,0.001879832,0.000490187,0.000724216,0.004898181,0.003183783,0.000550705,0.004325921,0.001686754,0.002822744,0.001145026,0.000609876,0.002368134,0.00131867,0.003376963,0.002156217,0.005399222,0.002855207,0.001267109,0.006173928,0.000253778,0.005905344,0.000567891,0.001598022,0.002743408,0.000957096,0.002021948,0.000838671,0.002111918,0.000807959,0.000542243,0.005962747,0.001559788,0.000932246,0.000565668
0.004769922,0.002747236,0.003465765,0.005365243,0.003060214,0.001125541,0.009425315,0.005234135,0.000709392,0.007552632,0.004793972,0.010946213,0.000953157,0.002618039,0.001736121,0.001983836,0.000641566,0.002848772,0.001159117,0.000319357,0.001637172,0.000841004,0.001807896,0.001095279,0.002544895,0.001532747,0.000699606,0.000210646,0.000835823,0.000313685,0.001619941,0.001380431,0.003204484,0.002248089,0.001987839,0.006265984,0.00308353,0.000186393,0.001516247,0.001081849,0.000696157,0.001242028,0.000824469,0.002116673,0.000298607,0.005925457,0.004023005,0.001233034,0.002462426,0.002809895
0.005389869,0.002797683,0.002425119,0.001277246,0.009270162,0.00128909,0.00075284,0.008732579,0.000623146,0.00093662,0.006684505,0.002546376,0.004559426,0.00597544,0.001506205,0.000721316,0.001454228,0.001345623,0.001178857,0.007673196,0.005467944,0.000896391,0.001506499,0.003008504,0.001131227,0.001814289,0.001078919,0.0014889,0.004794358,0.001420396,0.000948035,0.003255964,0.003401591,0.000904255,0.001538268,0.008507504,6.14E-05,0.00202509,0.001396955,0.003814696,0.000659515,0.003838411,0.002275354,0.000643759,0.00060046,0.003242543,0.003465912,0.003636786,0.001400595,0.000736376
0.002106645,0.001519747,0.00429184,0.005424002,0.005036886,0.00906501,0.009237669,0.008630759,0.01903987,0.002902635,0.001347882,0.008263768,0.000470554,0.009043503,0.016172005,0.00298154,0.006616118,0.001219882,0.000462737,0.000695977,0.000653052,0.000760598,0.003049434,0.001691904,0.003580995,0.001029987,0.000119204,0.000619507,0.002044165,0.00671522,0.00089423,0.002058204,0.003376852,0.000440668,0.00404504,0.000836981,0.001136031,0.000433507,0.000642243,0.002051294,0.001340892,0.004380893,0.003613462,0.001933929,0.001093291,0.000716311,0.002501164,0.000510161,0.000727445,0.000236179
0.007875377,0.002591742,0.0020597,0.010352489,0.00239106,0.001091622,0.002736243,0.004715386,0.011331218,0.001450279,0.002110099,0.01124978,0.00902749,0.001079482,0.003685489,0.003388259,0.000501186,0.002383839,0.00111747,0.007439168,0.002717605,0.001639876,0.001186566,0.006447477,0.001708408,0.002147639,0.006640354,0.000781271,0.004935269,0.001156011,0.002754748,0.001027542,0.000414754,0.001026075,0.000686254,0.0064082,0.001025545,0.003275231,0.005842466,0.002138646,0.002454771,0.001391004,0.002144659,0.002497718,0.001547999,0.000388263,0.000338961,0.001331844,0.000604312,0.006545929
0.007001177,0.006019218,0.003519619,0.006881923,0.000907285,0.013328392,0.003144931,0.000914573,0.009488686,0.002406898,0.009348783,0.000756834,0.000311382,0.009392397,0.001746909,0.00241636,0.000344241,0.001050436,0.002253618,0.000461186,0.004898802,0.003524232,0.001107471,0.002137161,0.000908326,0.001001117,0.00025732,0.005063536,0.000489767,0.002146042,0.000962705,0.002196792,0.000911882,0.000827858,0.00077895,0.008238084,0.001783305,0.00222457,0.004161489,0.001627276,0.001228794,0.001203641,0.002208476,0.000506991,0.000344803,0.000226266,0.004388736,0.000630337,0.002284093,0.001033059
0.007036386,0.005037602,0.005616842,0.000374885,0.009387295,0.01940919,0.000497983,0.000558857,0.000632221,0.002034996,0.001589331,0.003753845,0.000995086,0.003123177,0.007049148,0.002140078,0.000328212,0.007720871,0.00817025,0.002626775,0.001368856,0.002745399,0.004308961,0.001120178,0.007240496,0.001058747,0.000365035,0.001196385,0.009249936,0.002331643,0.001557246,0.001864006,0.002750188,0.001941961,0.000585661,0.000806856,0.000889814,0.000935292,0.000940425,0.003163625,0.003100235,0.002235031,0.00573543,0.001798026,0.006750467,0.008749816,0.001829477,0.005617019,0.002572263,0.000207966
0.00391339,0.012706044,0.002814193,0.002468292,0.001408583,0.003331387,0.010232371,0.00192404,0.002799107,0.018022883,0.004446557,0.000783042,0.001649198,0.001113896,0.003221547,0.001654857,0.000353564,0.002255932,0.000776597,0.015856432,0.004890313,0.002785413,0.001305694,0.000962144,0.002748537,0.002288496,0.000606232,0.000495022,0.00345087,0.00318356,0.004480138,0.000897449,0.00280172,0.007345478,0.0051466,0.000499282,0.001526939,0.000457317,0.002123019,0.001365526,0.001301904,0.001010138,0.000288839,0.002496687,0.000655848,0.000178222,0.004461101,0.000934162,0.007106681,0.001382956
0.011250019,0.009838162,0.004488595,0.00140914,0.001603761,0.003044054,0.008208965,0.007817268,0.005560963,0.016740837,0.001359116,0.000849221,0.000610879,0.000884167,0.008112433,0.002061811,0.010580167,0.000578846,0.002239932,0.000787717,0.003044158,0.00360677,0.008412094,0.001682418,0.001830096,0.002167092,0.001146864,0.0023213,0.002851043,0.004099475,0.005079044,0.000714489,0.002425532,0.000280942,0.00093236,0.001458761,0.001258272,0.001335588,0.000506571,0.001430609,0.003995429,0.000309925,0.002667572,0.002607394,0.001062649,0.001289427,0.004072071,0.002729741,0.000669691,0.00629333
0.004593807,0.013530992,0.017430344,0.0013246,0.002229243,0.001349717,0.0017317,0.006549778,0.009410809,0.000752407,0.009551577,0.005895407,0.000595758,0.001177931,0.0011664,0.005926321,0.00103695,0.00235128,0.001377473,0.003397106,0.002058144,0.003482178,0.000944281,0.003549755,0.001150822,0.004129215,0.001481124,0.004066921,0.001032782,0.00609016,0.00551025,0.001584596,0.002408803,0.000251493,0.001733946,0.001205921,0.002196052,0.000230705,0.003810701,0.003921284,0.003605715,0.004287971,0.005537253,0.000514302,0.007366804,0.000254618,0.001448157,0.006339731,0.000805485,0.000402243
0.006326922,0.002266436,0.009805308,0.009180068,0.008473064,0.00082171,0.008847088,0.001282847,0.008968578,0.001183294,0.00128441,0.002672676,0.002581107,0.000842719,0.000843674,0.006032641,0.007463687,0.001194496,0.003736986,0.000366134,0.003144218,0.003765139,0.008668549,0.002345958,0.000866925,0.001001068,0.000411766,0.000764379,0.000526322,0.002009257,0.000252552,0.001035999,0.000686848,0.000266059,0.009640036,0.001833891,0.004536762,0.012610584,0.000270042,0.000557744,0.000480501,0.006872559,0.001705305,0.004130624,0.006909016,0.000446367,0.001101374,0.001383486,0.002889087,0.005764968
0.006283212,0.018886479,0.010350276,0.001808103,0.004284643,0.005407407,0.001501432,0.005982551,0.004678394,0.005540453,0.001189582,0.001220841,0.00142064,0.004043149,0.000467366,0.001309079,0.00046789,0.001303851,0.000727809,0.000733631,0.002167753,0.00403811,0.006003617,0.003726568,0.001537728,0.008222556,0.000476234,0.006522078,0.000411436,0.002147864,0.004200477,0.002906062,0.005185228,0.000457007,0.004147628,0.000300508,0.004633824,0.000227937,0.001383336,0.000912242,0.001763969,0.000778033,0.00444129,0.001025459,0.000396309,0.003376319,0.002152661,0.001956678,0.000349865,0.000224351
0.005674429,0.002273027,0.000645499,0.009308229,0.000678071,0.00282092,9.51E-05,0.003471785,0.003225726,0.005390558,0.017395976,0.009177504,0.007531428,0.000552099,0.00197842,0.001365099,0.007230442,0.00124138,0.002895258,0.001421845,0.000890195,0.007157062,0.004005937,0.001876324,0.001271929,0.001051387,0.007122192,0.000845686,0.00719839,0.000704083,0.002590787,0.002010679,0.000958209,0.000391923,0.00383555,0.000550385,0.000243588,0.001404501,0.004909526,0.004094496,0.000870725,0.00126541,0.004001212,0.000906677,0.000457007,0.004693906,0.001989214,0.001368489,0.001729402,0.000253604
0.003658184,0.00496329,0.013943978,0.001101277,0.001492577,0.000941273,0.009995864,0.000508682,0.001036892,0.010780755,0.002852913,0.001282914,0.01088503,0.003925765,0.0024466,0.001443008,0.010672732,0.001322902,0.006937194,0.001717727,0.000847444,0.001201648,0.006525048,0.002015514,0.000857549,0.001135065,0.006744575,3.83E-06,0.000632469,0.003010567,0.00096607,0.00596204,0.001346636,0.005877453,0.006075951,0.007597331,0.001586178,0.000245209,0.005202919,0.001584132,0.00172319,0.004745978,0.000958135,0.002597763,0.002402026,0.000286533,0.001541908,0.001410284,0.001180466,0.000158587
0.005309405,0.011318899,0.001609281,0.008726263,0.001329021,0.004537203,0.013652484,0.001346102,0.001010186,0.009723493,0.001923162,0.009688427,0.001752683,0.00429224,0.000411978,0.003221762,0.00045716,0.002113554,0.009296764,0.001540164,0.002780043,0.007431386,0.006643139,0.004618779,0.004103345,0.006954559,0.001574676,0.003833976,0.000768341,0.001433273,0.000553315,0.001434885,0.002615876,0.001296164,0.00100077,0.000379591,0.001142533,0.003782644,0.002544347,0.002149175,0.001852045,0.004505289,0.001015244,0.001450792,0.000248152,0.000361223,0.001081054,0.002110091,0.002644546,0.000326119
