,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
decision_tree_raw_1,decision_tree,raw,1.0,10.761000871658325,0.5783847980997625,0.6353919239904988,0.8099762470308789,0.9204275534441805,1.0,0.5783847980997625,0.5783847980997625
decision_tree_raw_10,decision_tree,raw,10.0,12.643694877624512,0.31235154394299286,0.3919239904988123,0.5783847980997625,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
decision_tree_raw_100,decision_tree,raw,100.0,13.940696001052856,0.3646080760095012,0.44418052256532065,0.6306413301662708,0.666270783847981,1.0,0.3646080760095012,0.3646080760095012
decision_tree_raw_1000,decision_tree,raw,1000.0,15.600536108016968,0.31235154394299286,0.3919239904988123,0.5783847980997625,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
decision_tree_standard_scalar_0,decision_tree,standard_scalar,0.0,0.812000036239624,0.8087885985748219,0.8206650831353919,0.8562945368171021,0.9334916864608076,1.0,0.8087885985748219,0.8087885985748219
decision_tree_standard_scalar_1e-10,decision_tree,standard_scalar,1e-10,0.8574719429016113,0.8182897862232779,0.830166270783848,0.8669833729216152,0.9418052256532067,1.0,0.8182897862232779,0.8182897862232779
decision_tree_standard_scalar_1e-09,decision_tree,standard_scalar,1e-09,0.9644842147827148,0.8266033254156769,0.838479809976247,0.8729216152019003,0.9418052256532067,1.0,0.8266033254156769,0.8266033254156769
decision_tree_standard_scalar_1e-08,decision_tree,standard_scalar,1e-08,1.6331818103790283,0.8135391923990499,0.8266033254156769,0.8646080760095012,0.9418052256532067,1.0,0.8135391923990499,0.8135391923990499
decision_tree_standard_scalar_1e-07,decision_tree,standard_scalar,1e-07,5.637112140655518,0.8064133016627079,0.8171021377672208,0.8610451306413301,0.9334916864608076,1.0,0.8064133016627079,0.8064133016627079
decision_tree_standard_scalar_1e-06,decision_tree,standard_scalar,1e-06,8.744812965393066,0.8123515439429929,0.8242280285035629,0.8681710213776722,0.9429928741092637,1.0,0.8123515439429929,0.8123515439429929
decision_tree_standard_scalar_1e-05,decision_tree,standard_scalar,1e-05,12.219058990478516,0.8028503562945368,0.815914489311164,0.8657957244655582,0.9394299287410927,1.0,0.8028503562945368,0.8028503562945368
decision_tree_standard_scalar_0.0001,decision_tree,standard_scalar,0.0001,14.682443141937256,0.8111638954869359,0.8218527315914489,0.8610451306413301,0.9370546318289786,1.0,0.8111638954869359,0.8111638954869359
decision_tree_standard_scalar_0.001,decision_tree,standard_scalar,0.001,13.128626108169556,0.8123515439429929,0.827790973871734,0.8717339667458432,0.9548693586698337,1.0,0.8123515439429929,0.8123515439429929
decision_tree_standard_scalar_0.01,decision_tree,standard_scalar,0.01,15.58072805404663,0.8016627078384798,0.8135391923990499,0.8586698337292161,0.9489311163895487,1.0,0.8016627078384798,0.8016627078384798
decision_tree_standard_scalar_0.1,decision_tree,standard_scalar,0.1,15.02323317527771,0.815914489311164,0.832541567695962,0.8741092636579573,0.9441805225653207,1.0,0.815914489311164,0.815914489311164
decision_tree_standard_scalar_1,decision_tree,standard_scalar,1.0,13.28213095664978,0.7636579572446556,0.7767220902612827,0.8456057007125891,0.9275534441805225,1.0,0.7636579572446556,0.7636579572446556
decision_tree_standard_scalar_10,decision_tree,standard_scalar,10.0,11.535072088241577,0.31235154394299286,0.3919239904988123,0.5783847980997625,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
decision_tree_standard_scalar_100,decision_tree,standard_scalar,100.0,12.164078950881958,0.31235154394299286,0.3919239904988123,0.5783847980997625,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
decision_tree_standard_scalar_1000,decision_tree,standard_scalar,1000.0,14.88068413734436,0.31235154394299286,0.3919239904988123,0.5783847980997625,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
decision_tree_total_sum_0,decision_tree,total_sum,0.0,4.199671030044556,0.7850356294536817,0.7992874109263658,0.8432304038004751,0.9311163895486936,1.0,0.7850356294536817,0.7850356294536817
decision_tree_total_sum_1e-10,decision_tree,total_sum,1e-10,9.942795038223267,0.7779097387173397,0.7921615201900237,0.8467933491686461,0.9323040380047506,1.0,0.7779097387173397,0.7779097387173397
decision_tree_total_sum_1e-09,decision_tree,total_sum,1e-09,9.87527585029602,0.8052256532066508,0.815914489311164,0.8634204275534442,0.9406175771971497,1.0,0.8052256532066508,0.8052256532066508
decision_tree_total_sum_1e-08,decision_tree,total_sum,1e-08,9.84168791770935,0.7814726840855107,0.7921615201900237,0.8444180522565321,0.9311163895486936,1.0,0.7814726840855107,0.7814726840855107
decision_tree_total_sum_1e-07,decision_tree,total_sum,1e-07,12.084043741226196,0.7838479809976246,0.7945368171021377,0.8420427553444181,0.9287410926365796,1.0,0.7838479809976246,0.7838479809976246
decision_tree_total_sum_1e-06,decision_tree,total_sum,1e-06,12.427309036254883,0.7992874109263658,0.8087885985748219,0.8551068883610451,0.9441805225653207,1.0,0.7992874109263658,0.7992874109263658
decision_tree_total_sum_1e-05,decision_tree,total_sum,1e-05,11.75712513923645,0.7980997624703088,0.8123515439429929,0.8479809976247031,0.9453681710213777,1.0,0.7980997624703088,0.7980997624703088
decision_tree_total_sum_0.0001,decision_tree,total_sum,0.0001,14.507948160171509,0.8087885985748219,0.8206650831353919,0.8693586698337292,0.9489311163895487,1.0,0.8087885985748219,0.8087885985748219
decision_tree_total_sum_0.001,decision_tree,total_sum,0.001,11.524511098861694,0.5653206650831354,0.6401425178147269,0.7660332541567696,0.9346793349168646,1.0,0.5653206650831354,0.5653206650831354
decision_tree_total_sum_0.01,decision_tree,total_sum,0.01,12.272191286087036,0.31116389548693585,0.39073634204275537,0.5700712589073634,0.7232779097387173,1.0,0.31116389548693585,0.31116389548693585
decision_tree_total_sum_0.1,decision_tree,total_sum,0.1,14.542958974838257,0.31235154394299286,0.3919239904988123,0.5783847980997625,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
decision_tree_total_sum_1,decision_tree,total_sum,1.0,13.01213812828064,0.18646080760095013,0.2660332541567696,0.2850356294536817,0.666270783847981,1.0,0.18646080760095013,0.18646080760095013
decision_tree_total_sum_10,decision_tree,total_sum,10.0,12.527595043182373,0.31235154394299286,0.3919239904988123,0.5783847980997625,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
decision_tree_total_sum_100,decision_tree,total_sum,100.0,12.306891202926636,0.3646080760095012,0.44418052256532065,0.6306413301662708,0.666270783847981,1.0,0.3646080760095012,0.3646080760095012
decision_tree_total_sum_1000,decision_tree,total_sum,1000.0,12.407274961471558,0.31235154394299286,0.3919239904988123,0.5783847980997625,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
extra_tree_binary_0,extra_tree,binary,0.0,15.388247013092041,0.8990498812351544,0.9691211401425178,0.9845605700712589,0.998812351543943,1.0,0.8990498812351544,0.8990498812351544
extra_tree_binary_1e-10,extra_tree,binary,1e-10,17.05194616317749,0.8954869358669834,0.9703087885985748,0.9845605700712589,1.0,1.0,0.8954869358669834,0.8954869358669834
extra_tree_binary_1e-09,extra_tree,binary,1e-09,17.01936411857605,0.8990498812351544,0.9703087885985748,0.9845605700712589,1.0,1.0,0.8990498812351544,0.8990498812351544
extra_tree_binary_1e-08,extra_tree,binary,1e-08,17.02668023109436,0.8978622327790974,0.9691211401425178,0.9845605700712589,1.0,1.0,0.8978622327790974,0.8978622327790974
extra_tree_binary_1e-07,extra_tree,binary,1e-07,22.702260971069336,0.8705463182897862,0.9631828978622328,0.9809976247030879,0.997624703087886,1.0,0.8705463182897862,0.8705463182897862
extra_tree_binary_1e-06,extra_tree,binary,1e-06,23.022861003875732,0.8669833729216152,0.9608076009501187,0.982185273159145,0.998812351543943,1.0,0.8669833729216152,0.8669833729216152
extra_tree_binary_1e-05,extra_tree,binary,1e-05,23.042572021484375,0.8729216152019003,0.9667458432304038,0.982185273159145,0.997624703087886,1.0,0.8729216152019003,0.8729216152019003
extra_tree_binary_0.0001,extra_tree,binary,0.0001,23.283956050872803,0.8705463182897862,0.9643705463182898,0.982185273159145,0.998812351543943,1.0,0.8705463182897862,0.8705463182897862
extra_tree_binary_0.001,extra_tree,binary,0.001,23.245929956436157,0.8681710213776722,0.9643705463182898,0.982185273159145,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
extra_tree_binary_0.01,extra_tree,binary,0.01,23.204935312271118,0.8669833729216152,0.9631828978622328,0.9809976247030879,0.996437054631829,1.0,0.8669833729216152,0.8669833729216152
extra_tree_binary_0.1,extra_tree,binary,0.1,25.03599214553833,0.8562945368171021,0.9536817102137767,0.9798099762470309,0.996437054631829,1.0,0.8562945368171021,0.8562945368171021
extra_tree_binary_1,extra_tree,binary,1.0,35.6435649394989,0.501187648456057,0.7589073634204275,0.8693586698337292,0.9786223277909739,1.0,0.501187648456057,0.501187648456057
extra_tree_binary_10,extra_tree,binary,10.0,38.026577949523926,0.43942992874109266,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.43942992874109266,0.43942992874109266
extra_tree_binary_100,extra_tree,binary,100.0,37.97840905189514,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
extra_tree_binary_1000,extra_tree,binary,1000.0,37.972996950149536,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
extra_tree_clr_0,extra_tree,clr,0.0,23.638071060180664,0.8800475059382423,0.9703087885985748,0.982185273159145,1.0,1.0,0.8800475059382423,0.8800475059382423
extra_tree_clr_1e-10,extra_tree,clr,1e-10,23.594168186187744,0.8776722090261283,0.9667458432304038,0.9833729216152018,0.997624703087886,1.0,0.8776722090261283,0.8776722090261283
extra_tree_clr_1e-09,extra_tree,clr,1e-09,23.626121044158936,0.8776722090261283,0.9679334916864608,0.982185273159145,0.997624703087886,1.0,0.8776722090261283,0.8776722090261283
extra_tree_clr_1e-08,extra_tree,clr,1e-08,23.67709994316101,0.8776722090261283,0.9703087885985748,0.9833729216152018,0.997624703087886,1.0,0.8776722090261283,0.8776722090261283
extra_tree_clr_1e-07,extra_tree,clr,1e-07,23.608635187149048,0.8764845605700713,0.9667458432304038,0.9809976247030879,0.998812351543943,1.0,0.8764845605700713,0.8764845605700713
extra_tree_clr_1e-06,extra_tree,clr,1e-06,23.767032146453857,0.8776722090261283,0.9703087885985748,0.9833729216152018,0.997624703087886,1.0,0.8776722090261283,0.8776722090261283
extra_tree_clr_1e-05,extra_tree,clr,1e-05,23.659932136535645,0.8776722090261283,0.9679334916864608,0.9833729216152018,1.0,1.0,0.8776722090261283,0.8776722090261283
extra_tree_clr_0.0001,extra_tree,clr,0.0001,23.73101782798767,0.8788598574821853,0.9703087885985748,0.9833729216152018,0.997624703087886,1.0,0.8788598574821853,0.8788598574821853
extra_tree_clr_0.001,extra_tree,clr,0.001,23.69906997680664,0.8776722090261283,0.9703087885985748,0.9833729216152018,0.998812351543943,1.0,0.8776722090261283,0.8776722090261283
extra_tree_clr_0.01,extra_tree,clr,0.01,23.715945959091187,0.8752969121140143,0.9703087885985748,0.9833729216152018,0.997624703087886,1.0,0.8752969121140143,0.8752969121140143
extra_tree_clr_0.1,extra_tree,clr,0.1,23.47964596748352,0.8752969121140143,0.9667458432304038,0.982185273159145,0.998812351543943,1.0,0.8752969121140143,0.8752969121140143
extra_tree_clr_1,extra_tree,clr,1.0,24.48370885848999,0.8432304038004751,0.9513064133016627,0.982185273159145,0.998812351543943,1.0,0.8432304038004751,0.8432304038004751
extra_tree_clr_10,extra_tree,clr,10.0,31.76401996612549,0.5237529691211401,0.7553444180522565,0.8634204275534442,0.9726840855106889,1.0,0.5237529691211401,0.5237529691211401
extra_tree_clr_100,extra_tree,clr,100.0,35.310136795043945,0.334916864608076,0.6769596199524941,0.8634204275534442,0.9596199524940617,1.0,0.334916864608076,0.334916864608076
extra_tree_clr_1000,extra_tree,clr,1000.0,35.462297201156616,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
extra_tree_multiplicative_replacement_0,extra_tree,multiplicative_replacement,0.0,17.270657062530518,0.8776722090261283,0.9691211401425178,0.9833729216152018,0.998812351543943,1.0,0.8776722090261283,0.8776722090261283
extra_tree_multiplicative_replacement_1e-10,extra_tree,multiplicative_replacement,1e-10,18.933029890060425,0.8729216152019003,0.9679334916864608,0.982185273159145,0.998812351543943,1.0,0.8729216152019003,0.8729216152019003
extra_tree_multiplicative_replacement_1e-09,extra_tree,multiplicative_replacement,1e-09,18.926522970199585,0.8752969121140143,0.9655581947743468,0.9833729216152018,0.996437054631829,1.0,0.8752969121140143,0.8752969121140143
extra_tree_multiplicative_replacement_1e-08,extra_tree,multiplicative_replacement,1e-08,18.956675052642822,0.8776722090261283,0.9703087885985748,0.982185273159145,0.997624703087886,1.0,0.8776722090261283,0.8776722090261283
extra_tree_multiplicative_replacement_1e-07,extra_tree,multiplicative_replacement,1e-07,23.22707200050354,0.8551068883610451,0.9584323040380047,0.9786223277909739,0.996437054631829,1.0,0.8551068883610451,0.8551068883610451
extra_tree_multiplicative_replacement_1e-06,extra_tree,multiplicative_replacement,1e-06,23.314133167266846,0.8539192399049881,0.9560570071258907,0.9798099762470309,0.996437054631829,1.0,0.8539192399049881,0.8539192399049881
extra_tree_multiplicative_replacement_1e-05,extra_tree,multiplicative_replacement,1e-05,23.481873989105225,0.8479809976247031,0.9524940617577197,0.9786223277909739,0.996437054631829,1.0,0.8479809976247031,0.8479809976247031
extra_tree_multiplicative_replacement_0.0001,extra_tree,multiplicative_replacement,0.0001,25.045897960662842,0.834916864608076,0.9513064133016627,0.9809976247030879,0.997624703087886,1.0,0.834916864608076,0.834916864608076
extra_tree_multiplicative_replacement_0.001,extra_tree,multiplicative_replacement,0.001,32.108644247055054,0.5261282660332541,0.7600950118764845,0.8824228028503563,0.9762470308788599,1.0,0.5261282660332541,0.5261282660332541
extra_tree_multiplicative_replacement_0.01,extra_tree,multiplicative_replacement,0.01,35.65933609008789,0.41092636579572445,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.41092636579572445,0.41092636579572445
extra_tree_multiplicative_replacement_0.1,extra_tree,multiplicative_replacement,0.1,36.20302486419678,0.32066508313539194,0.6769596199524941,0.8634204275534442,0.9631828978622328,1.0,0.32066508313539194,0.32066508313539194
extra_tree_multiplicative_replacement_1,extra_tree,multiplicative_replacement,1.0,37.94003486633301,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
extra_tree_multiplicative_replacement_10,extra_tree,multiplicative_replacement,10.0,37.52313208580017,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
extra_tree_multiplicative_replacement_100,extra_tree,multiplicative_replacement,100.0,37.03677201271057,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
extra_tree_multiplicative_replacement_1000,extra_tree,multiplicative_replacement,1000.0,36.877039194107056,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9631828978622328,1.0,0.3646080760095012,0.3646080760095012
extra_tree_raw_0,extra_tree,raw,0.0,16.08122992515564,0.8978622327790974,0.9691211401425178,0.9845605700712589,1.0,1.0,0.8978622327790974,0.8978622327790974
extra_tree_raw_1e-10,extra_tree,raw,1e-10,17.740382194519043,0.8966745843230404,0.9691211401425178,0.9845605700712589,1.0,1.0,0.8966745843230404,0.8966745843230404
extra_tree_raw_1e-09,extra_tree,raw,1e-09,17.78921103477478,0.8990498812351544,0.9703087885985748,0.9845605700712589,1.0,1.0,0.8990498812351544,0.8990498812351544
extra_tree_raw_1e-08,extra_tree,raw,1e-08,17.70665216445923,0.8954869358669834,0.9703087885985748,0.9845605700712589,1.0,1.0,0.8954869358669834,0.8954869358669834
extra_tree_raw_1e-07,extra_tree,raw,1e-07,23.492248058319092,0.8705463182897862,0.9631828978622328,0.9833729216152018,0.998812351543943,1.0,0.8705463182897862,0.8705463182897862
extra_tree_raw_1e-06,extra_tree,raw,1e-06,23.842870950698853,0.8729216152019003,0.9643705463182898,0.9833729216152018,0.997624703087886,1.0,0.8729216152019003,0.8729216152019003
extra_tree_raw_1e-05,extra_tree,raw,1e-05,23.7772479057312,0.8717339667458432,0.9631828978622328,0.982185273159145,0.997624703087886,1.0,0.8717339667458432,0.8717339667458432
extra_tree_raw_0.0001,extra_tree,raw,0.0001,23.109419107437134,0.8693586698337292,0.9643705463182898,0.9798099762470309,0.998812351543943,1.0,0.8693586698337292,0.8693586698337292
extra_tree_raw_0.001,extra_tree,raw,0.001,23.081586360931396,0.8717339667458432,0.9619952494061758,0.982185273159145,0.997624703087886,1.0,0.8717339667458432,0.8717339667458432
